DocID,Word,Topic0,"agamemnon",8
3,"bords",15
3,"éclat",11
3,"ombre",21
3,"oreste",8
3,"court",18
3,"vole",15
3,"port",15
3,"fidèle",5
3,"rapport",8
3,"dois",21
3,"allez",3
3,"approuve",7
3,"zèle",18
3,"suivrai",13
3,"scène",8
3,"clytemnestre",8
3,"doride",8
3,"grande",11
3,"nouvelle",3
3,"dieux",8
3,"sens",8
3,"trouble",3
3,"coeur",0
3,"désordre",8
3,"confond",0
3,"joie",3
3,"douleur",21
3,"retient",8
3,"tendresse",3
3,"vainqueur",8
3,"ilion",8
3,"vengeur",21
3,"grèce",8
3,"chef",15
3,"rois",11
3,"grand",7
3,"agamemnon",8
3,"revient",5
3,"efface",3
3,"éclat",18
3,"nom",8
3,"évanouisse",1
3,"bruit",8
3,"gloire",18
3,"occupe",11
3,"coeur",0
3,"mémoire",3
3,"sens",0
3,"revenir",21
3,"premiers",21
3,"sentiments",3
3,"gloire",5
3,"vertu",0
3,"devoir",21
3,"généreux",18
3,"mouvements",3
3,"brûle",0
3,"revoir",8
3,"époux",8
3,"adore",5
3,"grands",11
3,"dieux",8
3,"chagrin",5
3,"accable",5
3,"dévore",20
3,"vois",8
3,"bientôt",8
3,"époux",8
3,"savoir",5
3,"honteux",11
3,"sentiments",18
3,"concevoir",5
3,"malheureuse",21
3,"chassez",7
3,"pensées",21
3,"timides",18
3,"madame",3
3,"connais",5
3,"fierté",3
3,"atrides",5
3,"remords",21
3,"dissipant",15
3,"erreur",5
3,"projets",3
3,"faits",7
3,"vois",3
3,"horreur",11
3,"foi",5
3,"constante",0
3,"douleur",21
3,"tendre",5
3,"épouse",18
3,"fidèle",7
3,"cendre",8
3,"couleur",4
3,"venger",7
3,"justes",11
3,"mépris",0
3,"allais",8
3,"mettre",3
3,"trône",18
3,"fils",8
3,"lâches",3
3,"transports",5
3,"abandonnée",3
3,"voir",0
3,"appareil",8
3,"indigne",8
3,"hyménée",8
3,"fuyons",21
3,"partons",0
3,"quittons",3
3,"palais",8
3,"états",15
