word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
urgel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
venosque,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
salue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
dégoûtantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
laugarez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
apprirent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
broncher,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taillis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
filant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
distinguons,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
discernons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
canton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
colline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
aguerris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
reposants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
taisant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023688262,0,0,0,0,0,0
dorés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
rejoignant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
délassés,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
martiale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026925148,0,0,0,0
approchés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
vigueurs,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affermies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
lançant,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
ennemies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
fraye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
ploie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
comtés,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
dorothér,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
froidement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
jouerons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
messéante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
enchanter,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paissez,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pleut,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lenteur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
écoule,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
éventer,0.00011339154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cachaient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
couleuvre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
tuant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
entreprenons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
ourdi,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aspects,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
basilic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
rêviez,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
remporteront,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
forçaient,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scipions,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
domptaient,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
ambitieuses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
curieuses,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
publié,0.00011339154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
restreint,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
cercle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096961862,0,0
croîs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
pénètre,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
causera,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aliment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00096961862,0,0
éprouvés,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
débonnaire,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rebutée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
régis,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
bornées,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
épousais,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
étendrait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
sondons,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affrontée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
moisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
ranimant,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
colorer,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
semait,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
captieux,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mouvant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
squelette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
ajustant,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
patins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
épaules,0,0,0.00080866893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaules,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010599958
soc,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
ronger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
pourrir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
ivoire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063599746
agencé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
pendante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
emprunté,0,0,0,0,0,0,0,0,0,0,0.00037285608,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
décrépite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
exercerais,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
hameçons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
favorisée,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
justifieraient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
écharpe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028436019,0,0,0,0,0,0,0,0,0,0,0
bornez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
glissants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021199915
prévenons,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pôles,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
caressait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021199915
submerge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024160425,0,0,0,0,0,0,0,0
restreindre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
tenants,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
requérant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
désirant,0,0,0,0,0,0,0,0,0,0,0,0,0.00022601424,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
trafiquants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
condamnés,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
séguier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
charte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
chapelain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
sommmaville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
quinat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
eminentissime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060864273,0,0,0,0,0,0,0,0,0,0
métaux,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ronsards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
malherbes,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
daignes,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
cingler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
ourse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
ramer,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
écliptique,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
espaces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
restreints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
sollicités,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
touts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
tiges,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
borées,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dévorera,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
maladies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
assaille,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
désobliger,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
renaîtront,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
zéphyr,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
décharger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
javelle,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
ardentes,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
litière,0,0,0,0,0,0,0.0001552072,0,0,0,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
détrembler,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déifié,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vostreeminence,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
immortalité,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063599746
créatures,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vostre,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eminence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
renoncerais,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
continuée,0,0.00023663038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qualifie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026483051,0,0,0,0,0,0,0
éminence,0,0.00047326077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
publiera,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
magd,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bejart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
déjanire,0,0,0.0024260068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iole,0,0,0.0046902798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucinde,0,0,0.002264273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016959932
arsidés,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
lichas,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrogants,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tonner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
assouvi,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
extraction,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oisives,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
reproduisent,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
profitent,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
chassés,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usurpées,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
peuplé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forcera,0,0,0,0,0,0.00010836584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
lole,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
déconfit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
méprisait,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regrettée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027262814,0
euritée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
baisé,0,0,0.00048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faillez,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
celez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
oetolie,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
étrangères,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soigne,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holocauste,0,0,0,0,0,0,0,0,0,0,0,0,0.00011300712,0,0,0,0,0,0,0,0,0,0,0,0
flétrit,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oeillets,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
paraîtrai,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
némée,0,0,0.00048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accourci,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
embellis,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aiguille,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dédaignent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
niait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
vendue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
procurer,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
regrettera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
altèrent,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
étouffèrent,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinguerait,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indomptée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015350372,0,0,0,0,0
évitée,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reconnaîtrais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
nourrirais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
répande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
relance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
taît,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
éclos,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
continence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
employés,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oechalie,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mignon,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
égorgé,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sereine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011438376,0,0,0
enragée,0,0,0.00064693514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niobe,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azurez,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
jupin,0,0,0.0011321365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
provoquer,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cerbère,0,0,0.00064693514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
officieuse,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
effrontée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0.00015350372,0,0,0,0,0
vendrai,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
détournerai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
cacheriez,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mourriez,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mouillé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
éteindrai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
torches,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
croisse,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
dénués,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
embrasseront,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
imaginons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
ruinant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
corne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037914692,0,0,0,0,0,0,0,0,0,0,0
centaure,0,0,0.00048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evene,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
débordé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
lubrique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
espérait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
ôteront,0,0,0,0,0,0.000054182922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
