Source,Target,Weight,Type
402,1,0.0077092511,undirected
402,3,0.081497797,undirected
402,5,0.0011013216,undirected
402,6,0.030837004,undirected
402,7,0.0055066079,undirected
402,9,0.071585903,undirected
402,10,0.012114537,undirected
402,12,0.037444934,undirected
402,15,0.0099118943,undirected
402,16,0.0033039648,undirected
402,17,0.075991189,undirected
402,18,0.013215859,undirected
402,19,0.034140969,undirected
402,24,0.0033039648,undirected
403,0,0.053145336,undirected
403,3,0.096529284,undirected
403,6,0.011930586,undirected
403,9,0.01626898,undirected
403,11,0.010845987,undirected
403,12,0.053145336,undirected
403,14,0.0010845987,undirected
403,17,0.0835141,undirected
403,18,0.0075921909,undirected
403,19,0.047722343,undirected
403,20,0.0043383948,undirected
403,21,0.0065075922,undirected
404,0,0.017563117,undirected
404,3,0.1064764,undirected
404,4,0.0032930845,undirected
404,7,0.019758507,undirected
404,9,0.019758507,undirected
404,12,0.12294182,undirected
404,13,0.018660812,undirected
404,14,0.0010976948,undirected
404,15,0.010976948,undirected
404,17,0.0032930845,undirected
404,19,0.037321625,undirected
405,0,0.017391304,undirected
405,3,0.095652174,undirected
405,4,0.0043478261,undirected
405,5,0.0097826087,undirected
405,6,0.0010869565,undirected
405,7,0.013043478,undirected
405,9,0.030434783,undirected
405,10,0.0010869565,undirected
405,11,0.0086956522,undirected
405,12,0.073913043,undirected
405,13,0.0010869565,undirected
405,16,0.0054347826,undirected
405,17,0.064130435,undirected
405,18,0.0076086957,undirected
405,19,0.031521739,undirected
405,21,0.0010869565,undirected
405,22,0.002173913,undirected
406,0,0.035555556,undirected
406,3,0.092222222,undirected
406,5,0.027777778,undirected
406,6,0.0066666667,undirected
406,7,0.036666667,undirected
406,9,0.047777778,undirected
406,12,0.038888889,undirected
406,17,0.02,undirected
406,19,0.043333333,undirected
406,21,0.0055555556,undirected
407,0,0.092693566,undirected
407,3,0.086150491,undirected
407,4,0.0010905125,undirected
407,5,0.075245365,undirected
407,6,0.015267176,undirected
407,9,0.0098146129,undirected
407,11,0.0054525627,undirected
407,12,0.027262814,undirected
407,13,0.0087241003,undirected
407,17,0.0098146129,undirected
407,19,0.028353326,undirected
407,20,0.0010905125,undirected
407,21,0.014176663,undirected
407,22,0.0043620502,undirected
407,24,0.0065430752,undirected
408,0,0.039344262,undirected
408,3,0.096174863,undirected
408,5,0.059016393,undirected
408,6,0.044808743,undirected
408,7,0.030601093,undirected
408,9,0.019672131,undirected
408,11,0.012021858,undirected
408,12,0.0054644809,undirected
408,17,0.029508197,undirected
408,18,0.0010928962,undirected
408,19,0.01420765,undirected
408,21,0.0032786885,undirected
409,0,0.0011037528,undirected
409,3,0.043046358,undirected
409,4,0.0033112583,undirected
409,5,0.016556291,undirected
409,6,0.0099337748,undirected
409,7,0.028697572,undirected
409,9,0.01986755,undirected
409,10,0.023178808,undirected
409,12,0.045253863,undirected
409,13,0.01986755,undirected
409,14,0.004415011,undirected
409,15,0.0011037528,undirected
409,17,0.067328918,undirected
409,18,0.013245033,undirected
409,19,0.056291391,undirected
409,21,0.025386313,undirected
410,0,0.030401737,undirected
410,3,0.12595005,undirected
410,4,0.0010857763,undirected
410,5,0.031487514,undirected
410,6,0.022801303,undirected
410,7,0.031487514,undirected
410,8,0.0010857763,undirected
410,9,0.031487514,undirected
410,12,0.042345277,undirected
410,13,0.0010857763,undirected
410,14,0.0021715527,undirected
410,17,0.030401737,undirected
410,18,0.0076004343,undirected
410,19,0.023887079,undirected
411,0,0.011930586,undirected
411,1,0.010845987,undirected
411,3,0.056399132,undirected
411,4,0.0010845987,undirected
411,5,0.037960954,undirected
411,6,0.029284165,undirected
411,7,0.0065075922,undirected
411,9,0.035791757,undirected
411,12,0.053145336,undirected
411,17,0.05856833,undirected
411,19,0.037960954,undirected
411,21,0.013015184,undirected
411,23,0.0010845987,undirected
412,0,0.0066815145,undirected
412,1,0.022271715,undirected
412,3,0.032293987,undirected
412,4,0.004454343,undirected
412,5,0.0022271715,undirected
412,9,0.065701559,undirected
412,11,0.004454343,undirected
412,12,0.011135857,undirected
412,13,0.004454343,undirected
412,14,0.12806236,undirected
412,17,0.04454343,undirected
412,19,0.048997773,undirected
412,24,0.0011135857,undirected
413,1,0.046994536,undirected
413,3,0.017486339,undirected
413,5,0.0043715847,undirected
413,8,0.0043715847,undirected
413,9,0.11584699,undirected
413,12,0.056830601,undirected
413,13,0.0010928962,undirected
413,14,0.03715847,undirected
413,16,0.0010928962,undirected
413,17,0.028415301,undirected
413,19,0.032786885,undirected
413,20,0.012021858,undirected
413,22,0.0021857923,undirected
414,0,0.016411379,undirected
414,1,0.041575492,undirected
414,3,0.039387309,undirected
414,4,0.020787746,undirected
414,6,0.0010940919,undirected
414,7,0.0043763676,undirected
414,8,0.013129103,undirected
414,9,0.067833698,undirected
414,12,0.035010941,undirected
414,14,0.020787746,undirected
414,17,0.089715536,undirected
414,18,0.0021881838,undirected
414,19,0.024070022,undirected
414,20,0.0065645514,undirected
414,21,0.0032822757,undirected
414,24,0.0010940919,undirected
415,0,0.0053937433,undirected
415,3,0.074433657,undirected
415,5,0.014023732,undirected
415,7,0.030204962,undirected
415,9,0.043149946,undirected
415,10,0.003236246,undirected
415,12,0.040992449,undirected
415,13,0.003236246,undirected
415,17,0.11326861,undirected
415,18,0.0010787487,undirected
415,19,0.029126214,undirected
415,23,0.0075512406,undirected
415,24,0.0043149946,undirected
416,0,0.01659292,undirected
416,1,0.0066371681,undirected
416,3,0.032079646,undirected
416,5,0.01880531,undirected
416,6,0.0066371681,undirected
416,7,0.0088495575,undirected
416,9,0.0022123894,undirected
416,10,0.0088495575,undirected
416,12,0.042035398,undirected
416,13,0.0088495575,undirected
416,15,0.015486726,undirected
416,17,0.15265487,undirected
416,18,0.0033185841,undirected
416,19,0.067477876,undirected
417,0,0.0096153846,undirected
417,1,0.0021367521,undirected
417,2,0.030982906,undirected
417,3,0.056623932,undirected
417,4,0.0096153846,undirected
417,7,0.0021367521,undirected
417,8,0.0010683761,undirected
417,9,0.023504274,undirected
417,12,0.037393162,undirected
417,13,0.0010683761,undirected
417,15,0.030982906,undirected
417,17,0.10576923,undirected
417,19,0.06517094,undirected
417,20,0.0021367521,undirected
417,22,0.0010683761,undirected
417,23,0.0010683761,undirected
417,24,0.0042735043,undirected
418,0,0.0021097046,undirected
418,3,0.051687764,undirected
418,4,0.0052742616,undirected
418,5,0.023206751,undirected
418,6,0.015822785,undirected
418,7,0.051687764,undirected
418,8,0.0073839662,undirected
418,9,0.025316456,undirected
418,12,0.062236287,undirected
418,16,0.003164557,undirected
418,17,0.07278481,undirected
418,18,0.010548523,undirected
418,19,0.049578059,undirected
419,0,0.0098576123,undirected
419,2,0.0021905805,undirected
419,3,0.04381161,undirected
419,5,0.0021905805,undirected
419,6,0.013143483,undirected
419,7,0.036144578,undirected
419,11,0.0076670318,undirected
419,12,0.027382256,undirected
419,13,0.0010952903,undirected
419,14,0.004381161,undirected
419,15,0.010952903,undirected
419,17,0.11062432,undirected
419,18,0.013143483,undirected
419,19,0.082146769,undirected
419,20,0.0032858708,undirected
420,0,0.037919827,undirected
420,2,0.0065005417,undirected
420,3,0.049837486,undirected
420,7,0.021668472,undirected
420,11,0.0021668472,undirected
420,12,0.02383532,undirected
420,17,0.097508126,undirected
420,18,0.017334778,undirected
420,19,0.069339112,undirected
420,21,0.016251354,undirected
421,0,0.016357688,undirected
421,3,0.11668484,undirected
421,5,0.039258451,undirected
421,6,0.021810251,undirected
421,7,0.027262814,undirected
421,10,0.0021810251,undirected
421,14,0.0054525627,undirected
421,16,0.0043620502,undirected
421,17,0.079607415,undirected
421,19,0.037077426,undirected
421,21,0.031624864,undirected
421,22,0.0010905125,undirected
422,0,0.023026316,undirected
422,3,0.043859649,undirected
422,4,0.0065789474,undirected
422,5,0.04495614,undirected
422,8,0.0010964912,undirected
422,9,0.012061404,undirected
422,11,0.0043859649,undirected
422,12,0.035087719,undirected
422,13,0.014254386,undirected
422,14,0.0010964912,undirected
422,16,0.0010964912,undirected
422,17,0.12061404,undirected
422,19,0.05372807,undirected
422,21,0.0010964912,undirected
422,22,0.0010964912,undirected
422,24,0.0043859649,undirected
423,0,0.055737705,undirected
423,1,0.0087431694,undirected
423,2,0.0087431694,undirected
423,3,0.079781421,undirected
423,5,0.033879781,undirected
423,6,0.019672131,undirected
423,12,0.040437158,undirected
423,13,0.0098360656,undirected
423,17,0.049180328,undirected
423,19,0.041530055,undirected
423,21,0.0054644809,undirected
424,0,0.05,undirected
424,2,0.027777778,undirected
424,3,0.075555556,undirected
424,5,0.031111111,undirected
424,6,0.0011111111,undirected
424,7,0.037777778,undirected
424,11,0.011111111,undirected
424,12,0.016666667,undirected
424,16,0.014444444,undirected
424,17,0.10666667,undirected
424,18,0.0066666667,undirected
424,19,0.015555556,undirected
425,0,0.01420765,undirected
425,3,0.052459016,undirected
425,4,0.02295082,undirected
425,5,0.029508197,undirected
425,6,0.0054644809,undirected
425,7,0.028415301,undirected
425,8,0.0032786885,undirected
425,11,0.0021857923,undirected
425,12,0.015300546,undirected
425,13,0.0043715847,undirected
425,17,0.092896175,undirected
425,19,0.08852459,undirected
425,21,0.031693989,undirected
426,0,0.028665932,undirected
426,1,0.0044101433,undirected
426,2,0.0055126792,undirected
426,3,0.083792723,undirected
426,4,0.0088202867,undirected
426,5,0.0055126792,undirected
426,6,0.0077177508,undirected
426,7,0.031973539,undirected
426,9,0.0011025358,undirected
426,10,0.0022050717,undirected
426,11,0.0055126792,undirected
426,12,0.027563396,undirected
426,17,0.077177508,undirected
426,18,0.01323043,undirected
426,19,0.061742007,undirected
426,20,0.0033076075,undirected
426,21,0.023153252,undirected
426,22,0.0033076075,undirected
427,0,0.04271632,undirected
427,1,0.0076670318,undirected
427,3,0.067907996,undirected
427,5,0.049288061,undirected
427,6,0.027382256,undirected
427,7,0.0054764513,undirected
427,10,0.0010952903,undirected
427,12,0.035049288,undirected
427,17,0.079956188,undirected
427,18,0.010952903,undirected
427,19,0.029572837,undirected
427,21,0.004381161,undirected
428,0,0.050605061,undirected
428,3,0.10671067,undirected
428,4,0.00110011,undirected
428,5,0.077007701,undirected
428,9,0.02420242,undirected
428,12,0.0077007701,undirected
428,13,0.00440044,undirected
428,17,0.04180418,undirected
428,18,0.01650165,undirected
428,19,0.03080308,undirected
428,22,0.00440044,undirected
428,23,0.00330033,undirected
429,0,0.0077092511,undirected
429,1,0.0011013216,undirected
429,3,0.068281938,undirected
429,5,0.040748899,undirected
429,7,0.02092511,undirected
429,12,0.024229075,undirected
429,13,0.0011013216,undirected
429,15,0.0022026432,undirected
429,17,0.12334802,undirected
429,19,0.06277533,undirected
429,21,0.0055066079,undirected
430,0,0.0064585576,undirected
430,3,0.071044133,undirected
430,4,0.021528525,undirected
430,5,0.023681378,undirected
430,6,0.0010764263,undirected
430,7,0.022604952,undirected
430,9,0.015069968,undirected
430,11,0.010764263,undirected
430,12,0.026910657,undirected
430,17,0.10118407,undirected
430,19,0.06350915,undirected
430,20,0.0010764263,undirected
430,21,0.0021528525,undirected
431,2,0.0010905125,undirected
431,3,0.076335878,undirected
431,4,0.0032715376,undirected
431,5,0.0010905125,undirected
431,6,0.011995638,undirected
431,7,0.0021810251,undirected
431,9,0.0021810251,undirected
431,10,0.041439477,undirected
431,11,0.01308615,undirected
431,12,0.071973828,undirected
431,14,0.0032715376,undirected
431,15,0.0032715376,undirected
431,17,0.10577972,undirected
431,19,0.043620502,undirected
431,20,0.0010905125,undirected
431,21,0.0098146129,undirected
432,3,0.079646018,undirected
432,4,0.0044247788,undirected
432,5,0.021017699,undirected
432,6,0.022123894,undirected
432,7,0.056415929,undirected
432,8,0.0044247788,undirected
432,9,0.01659292,undirected
432,10,0.0011061947,undirected
432,11,0.026548673,undirected
432,12,0.045353982,undirected
432,17,0.053097345,undirected
432,18,0.011061947,undirected
432,19,0.027654867,undirected
432,21,0.037610619,undirected
432,22,0.0011061947,undirected
433,0,0.0022197558,undirected
433,1,0.044395117,undirected
433,3,0.011098779,undirected
433,4,0.0033296337,undirected
433,7,0.018867925,undirected
433,9,0.037735849,undirected
433,12,0.05327414,undirected
433,14,0.15427303,undirected
433,16,0.0055493896,undirected
433,20,0.039955605,undirected
433,21,0.0088790233,undirected
433,22,0.0022197558,undirected
434,1,0.08496732,undirected
434,2,0.0065359477,undirected
434,3,0.0065359477,undirected
434,8,0.0021786492,undirected
434,9,0.093681917,undirected
434,11,0.0010893246,undirected
434,12,0.039215686,undirected
434,14,0.013071895,undirected
434,15,0.0010893246,undirected
434,17,0.010893246,undirected
434,19,0.044662309,undirected
434,20,0.049019608,undirected
435,0,0.028938907,undirected
435,3,0.064308682,undirected
435,5,0.068595927,undirected
435,7,0.027867095,undirected
435,8,0.025723473,undirected
435,11,0.021436227,undirected
435,13,0.0010718114,undirected
435,15,0.020364416,undirected
435,16,0.0064308682,undirected
435,20,0.13397642,undirected
435,21,0.034297964,undirected
435,24,0.0042872454,undirected
436,0,0.017185822,undirected
436,3,0.092373792,undirected
436,4,0.0042964554,undirected
436,5,0.060150376,undirected
436,7,0.021482277,undirected
436,8,0.024704619,undirected
436,11,0.010741139,undirected
436,15,0.032223416,undirected
436,18,0.026852846,undirected
436,19,0.017185822,undirected
436,20,0.090225564,undirected
436,21,0.01396348,undirected
436,22,0.0010741139,undirected
436,24,0.0021482277,undirected
437,0,0.023758099,undirected
437,2,0.0086393089,undirected
437,3,0.063714903,undirected
437,5,0.062634989,undirected
437,7,0.02699784,undirected
437,8,0.0021598272,undirected
437,11,0.014038877,undirected
437,15,0.030237581,undirected
437,18,0.019438445,undirected
437,20,0.14902808,undirected
437,21,0.029157667,undirected
437,24,0.0021598272,undirected
438,0,0.038293217,undirected
438,1,0.0010940919,undirected
438,2,0.024070022,undirected
438,3,0.071115974,undirected
438,4,0.014223195,undirected
438,5,0.048140044,undirected
438,6,0.0021881838,undirected
438,7,0.033916849,undirected
438,8,0.0021881838,undirected
438,11,0.0021881838,undirected
438,14,0.0010940919,undirected
438,15,0.019693654,undirected
438,16,0.015317287,undirected
438,18,0.032822757,undirected
438,19,0.0054704595,undirected
438,20,0.11816193,undirected
438,23,0.0021881838,undirected
439,0,0.031419285,undirected
439,3,0.091007584,undirected
439,5,0.059588299,undirected
439,7,0.026002167,undirected
439,8,0.026002167,undirected
439,11,0.0032502709,undirected
439,12,0.0021668472,undirected
439,15,0.021668472,undirected
439,18,0.033586132,undirected
439,20,0.10509209,undirected
439,21,0.022751896,undirected
440,0,0.017372421,undirected
440,3,0.11834962,undirected
440,5,0.071661238,undirected
440,7,0.02062975,undirected
440,8,0.0010857763,undirected
440,11,0.003257329,undirected
440,12,0.0010857763,undirected
440,13,0.003257329,undirected
440,18,0.023887079,undirected
440,19,0.0054288817,undirected
440,20,0.093376764,undirected
440,21,0.022801303,undirected
440,23,0.0010857763,undirected
441,0,0.033405172,undirected
441,3,0.084051724,undirected
441,4,0.0043103448,undirected
441,5,0.0625,undirected
441,7,0.048491379,undirected
441,8,0.0064655172,undirected
441,11,0.015086207,undirected
441,16,0.0075431034,undirected
441,18,0.024784483,undirected
441,20,0.10560345,undirected
441,21,0.034482759,undirected
442,2,0.0021691974,undirected
442,3,0.11171367,undirected
442,4,0.0032537961,undirected
442,5,0.10303688,undirected
442,7,0.031453362,undirected
442,11,0.0086767896,undirected
442,15,0.0065075922,undirected
442,20,0.096529284,undirected
442,21,0.040130152,undirected
442,24,0.0086767896,undirected
443,0,0.018538713,undirected
443,3,0.1134133,undirected
443,5,0.071973828,undirected
443,7,0.022900763,undirected
443,8,0.0043620502,undirected
443,15,0.0098146129,undirected
443,18,0.0065430752,undirected
443,20,0.11668484,undirected
443,21,0.051254089,undirected
443,22,0.0021810251,undirected
443,24,0.0010905125,undirected
444,0,0.023153252,undirected
444,2,0.0077177508,undirected
444,3,0.080485116,undirected
444,5,0.06615215,undirected
444,7,0.012127894,undirected
444,8,0.0033076075,undirected
444,9,0.0022050717,undirected
444,15,0.014332966,undirected
444,18,0.02646086,undirected
444,19,0.015435502,undirected
444,20,0.10804851,undirected
444,21,0.031973539,undirected
444,24,0.0011025358,undirected
445,3,0.087190527,undirected
445,4,0.0086114101,undirected
445,5,0.050592034,undirected
445,7,0.030139935,undirected
445,8,0.019375673,undirected
445,9,0.0043057051,undirected
445,11,0.016146394,undirected
445,16,0.020452099,undirected
445,17,0.0021528525,undirected
445,18,0.032292788,undirected
445,19,0.0021528525,undirected
445,20,0.12163617,undirected
445,21,0.037674919,undirected
446,0,0.020562771,undirected
446,3,0.11688312,undirected
446,4,0.0054112554,undirected
446,5,0.055194805,undirected
446,6,0.015151515,undirected
446,7,0.022727273,undirected
446,8,0.04004329,undirected
446,11,0.0064935065,undirected
446,15,0.0010822511,undirected
446,18,0.0021645022,undirected
446,20,0.095238095,undirected
446,21,0.037878788,undirected
446,24,0.0075757576,undirected
447,0,0.0098901099,undirected
447,3,0.079120879,undirected
447,4,0.0043956044,undirected
447,5,0.084615385,undirected
447,7,0.016483516,undirected
447,12,0.0010989011,undirected
447,13,0.030769231,undirected
447,15,0.0021978022,undirected
447,18,0.016483516,undirected
447,19,0.0076923077,undirected
447,20,0.087912088,undirected
447,21,0.047252747,undirected
447,23,0.0043956044,undirected
448,0,0.003257329,undirected
448,1,0.023887079,undirected
448,3,0.0010857763,undirected
448,6,0.0010857763,undirected
448,9,0.043431053,undirected
448,12,0.030401737,undirected
448,14,0.3257329,undirected
448,15,0.0054288817,undirected
448,16,0.009771987,undirected
448,23,0.0086862106,undirected
448,24,0.0010857763,undirected
449,1,0.043478261,undirected
449,3,0.0086956522,undirected
449,4,0.002173913,undirected
449,5,0.014130435,undirected
449,6,0.010869565,undirected
449,8,0.0076086957,undirected
449,9,0.10652174,undirected
449,11,0.0010869565,undirected
449,12,0.041304348,undirected
449,13,0.0043478261,undirected
449,15,0.014130435,undirected
449,16,0.045652174,undirected
449,17,0.011956522,undirected
449,18,0.010869565,undirected
449,19,0.032608696,undirected
449,22,0.016304348,undirected
450,0,0.0033149171,undirected
450,1,0.015469613,undirected
450,2,0.0099447514,undirected
450,3,0.028729282,undirected
450,4,0.022099448,undirected
450,5,0.014364641,undirected
450,7,0.0011049724,undirected
450,9,0.0033149171,undirected
450,11,0.057458564,undirected
450,12,0.011049724,undirected
450,13,0.054143646,undirected
450,14,0.0011049724,undirected
450,15,0.049723757,undirected
450,16,0.10939227,undirected
450,18,0.034254144,undirected
450,20,0.033149171,undirected
450,21,0.035359116,undirected
451,0,0.019251337,undirected
451,1,0.0010695187,undirected
451,2,0.014973262,undirected
451,3,0.051336898,undirected
451,4,0.02459893,undirected
451,5,0.026737968,undirected
451,8,0.012834225,undirected
451,11,0.055614973,undirected
451,13,0.056684492,undirected
451,15,0.057754011,undirected
451,16,0.12085561,undirected
451,18,0.010695187,undirected
451,20,0.027807487,undirected
452,1,0.0032608696,undirected
452,3,0.017391304,undirected
452,4,0.05,undirected
452,5,0.026086957,undirected
452,6,0.002173913,undirected
452,7,0.020652174,undirected
452,8,0.023913043,undirected
452,9,0.002173913,undirected
452,11,0.051086957,undirected
452,13,0.067391304,undirected
452,14,0.0043478261,undirected
452,15,0.02173913,undirected
452,16,0.082608696,undirected
452,18,0.002173913,undirected
452,20,0.0097826087,undirected
452,21,0.032608696,undirected
452,22,0.0086956522,undirected
453,2,0.0054112554,undirected
453,4,0.024891775,undirected
453,5,0.029220779,undirected
453,7,0.018398268,undirected
453,8,0.031385281,undirected
453,9,0.0097402597,undirected
453,11,0.0054112554,undirected
453,12,0.0054112554,undirected
453,13,0.097402597,undirected
453,14,0.0021645022,undirected
453,15,0.057359307,undirected
453,16,0.085497835,undirected
453,17,0.0075757576,undirected
453,18,0.03030303,undirected
453,19,0.0075757576,undirected
453,20,0.021645022,undirected
453,21,0.019480519,undirected
453,24,0.0010822511,undirected
454,0,0.018398268,undirected
454,1,0.0010822511,undirected
454,2,0.036796537,undirected
454,3,0.036796537,undirected
454,4,0.037878788,undirected
454,5,0.029220779,undirected
454,7,0.0032467532,undirected
454,8,0.029220779,undirected
454,11,0.025974026,undirected
454,12,0.018398268,undirected
454,13,0.044372294,undirected
454,15,0.04004329,undirected
454,16,0.08982684,undirected
454,18,0.0054112554,undirected
454,19,0.018398268,undirected
454,20,0.0075757576,undirected
454,21,0.014069264,undirected
455,0,0.018518519,undirected
455,2,0.0032679739,undirected
455,3,0.054466231,undirected
455,4,0.0065359477,undirected
455,5,0.013071895,undirected
455,7,0.035947712,undirected
455,8,0.019607843,undirected
455,11,0.011982571,undirected
455,12,0.052287582,undirected
455,13,0.021786492,undirected
455,15,0.0054466231,undirected
455,16,0.10893246,undirected
455,17,0.0010893246,undirected
455,18,0.038126362,undirected
455,19,0.0032679739,undirected
455,20,0.013071895,undirected
455,21,0.037037037,undirected
455,23,0.0032679739,undirected
456,0,0.027630181,undirected
456,1,0.0074388948,undirected
456,2,0.021253985,undirected
456,3,0.049946865,undirected
456,4,0.029755579,undirected
456,5,0.021253985,undirected
456,7,0.02869288,undirected
456,8,0.012752391,undirected
456,11,0.034006376,undirected
456,12,0.010626993,undirected
456,13,0.078639745,undirected
456,16,0.074388948,undirected
456,18,0.010626993,undirected
456,20,0.036131775,undirected
456,21,0.0074388948,undirected
456,24,0.0010626993,undirected
457,0,0.044662309,undirected
457,2,0.021786492,undirected
457,3,0.021786492,undirected
457,4,0.020697168,undirected
457,5,0.015250545,undirected
457,8,0.0076252723,undirected
457,9,0.0021786492,undirected
457,11,0.046840959,undirected
457,12,0.0043572985,undirected
457,13,0.040305011,undirected
457,16,0.10021786,undirected
457,17,0.0032679739,undirected
457,18,0.0021786492,undirected
457,19,0.022875817,undirected
457,20,0.023965142,undirected
457,21,0.051198257,undirected
457,24,0.013071895,undirected
458,0,0.020518359,undirected
458,1,0.010799136,undirected
458,2,0.025917927,undirected
458,3,0.046436285,undirected
458,4,0.042116631,undirected
458,5,0.028077754,undirected
458,8,0.034557235,undirected
458,9,0.0032397408,undirected
458,11,0.030237581,undirected
458,13,0.033477322,undirected
458,14,0.0010799136,undirected
458,15,0.017278618,undirected
458,16,0.12311015,undirected
458,19,0.010799136,undirected
458,20,0.0075593952,undirected
458,21,0.028077754,undirected
458,23,0.0021598272,undirected
459,1,0.0043103448,undirected
459,2,0.0010775862,undirected
459,3,0.026939655,undirected
459,4,0.036637931,undirected
459,5,0.0086206897,undirected
459,7,0.011853448,undirected
459,8,0.036637931,undirected
459,11,0.023706897,undirected
459,13,0.065732759,undirected
459,14,0.0064655172,undirected
459,15,0.050646552,undirected
459,16,0.088362069,undirected
459,17,0.0010775862,undirected
459,18,0.030172414,undirected
459,19,0.011853448,undirected
459,20,0.03125,undirected
459,21,0.02262931,undirected
460,0,0.0044052863,undirected
460,1,0.0011013216,undirected
460,2,0.0011013216,undirected
460,3,0.045154185,undirected
460,4,0.024229075,undirected
460,5,0.038546256,undirected
460,7,0.014317181,undirected
460,8,0.02092511,undirected
460,10,0.0022026432,undirected
460,11,0.040748899,undirected
460,13,0.082599119,undirected
460,15,0.0022026432,undirected
460,16,0.14537445,undirected
460,18,0.013215859,undirected
460,19,0.0033039648,undirected
460,21,0.057268722,undirected
461,0,0.0010964912,undirected
461,1,0.066885965,undirected
461,2,0.0010964912,undirected
461,6,0.0010964912,undirected
461,7,0.0065789474,undirected
461,8,0.074561404,undirected
461,9,0.038377193,undirected
461,11,0.0021929825,undirected
461,12,0.016447368,undirected
461,13,0.0087719298,undirected
461,14,0.10307018,undirected
461,15,0.0087719298,undirected
461,16,0.0010964912,undirected
461,17,0.0010964912,undirected
461,19,0.027412281,undirected
461,21,0.0098684211,undirected
461,22,0.0010964912,undirected
461,23,0.025219298,undirected
461,24,0.0021929825,undirected
462,0,0.0022123894,undirected
462,1,0.01659292,undirected
462,2,0.0066371681,undirected
462,3,0.013274336,undirected
462,4,0.0011061947,undirected
462,8,0.0099557522,undirected
462,9,0.12278761,undirected
462,10,0.0011061947,undirected
462,12,0.027654867,undirected
462,13,0.01659292,undirected
462,14,0.0099557522,undirected
462,15,0.0077433628,undirected
462,17,0.014380531,undirected
462,19,0.037610619,undirected
462,20,0.026548673,undirected
462,21,0.013274336,undirected
462,23,0.027654867,undirected
463,0,0.0064935065,undirected
463,2,0.028138528,undirected
463,3,0.016233766,undirected
463,4,0.0075757576,undirected
463,5,0.042207792,undirected
463,6,0.0021645022,undirected
463,8,0.19264069,undirected
463,9,0.020562771,undirected
463,11,0.029220779,undirected
463,13,0.016233766,undirected
463,15,0.063852814,undirected
463,18,0.0010822511,undirected
463,19,0.0043290043,undirected
463,20,0.038961039,undirected
463,21,0.027056277,undirected
463,23,0.0054112554,undirected
463,24,0.0064935065,undirected
464,0,0.012875536,undirected
464,2,0.012875536,undirected
464,3,0.037553648,undirected
464,4,0.013948498,undirected
464,5,0.057939914,undirected
464,7,0.03111588,undirected
464,8,0.15450644,undirected
464,13,0.0032188841,undirected
464,15,0.022532189,undirected
464,16,0.0064377682,undirected
464,18,0.039699571,undirected
464,19,0.0032188841,undirected
464,21,0.033261803,undirected
464,22,0.0032188841,undirected
464,23,0.0010729614,undirected
465,0,0.0021551724,undirected
465,2,0.012931034,undirected
465,3,0.0086206897,undirected
465,4,0.029094828,undirected
465,5,0.063577586,undirected
465,7,0.035560345,undirected
465,8,0.10883621,undirected
465,11,0.0086206897,undirected
465,13,0.017241379,undirected
465,15,0.032327586,undirected
465,18,0.046336207,undirected
465,20,0.030172414,undirected
465,21,0.026939655,undirected
466,0,0.017278618,undirected
466,2,0.0010799136,undirected
466,3,0.05075594,undirected
466,4,0.017278618,undirected
466,5,0.062634989,undirected
466,8,0.12203024,undirected
466,9,0.0010799136,undirected
466,11,0.034557235,undirected
466,12,0.019438445,undirected
466,13,0.023758099,undirected
466,15,0.01511879,undirected
466,16,0.0075593952,undirected
466,19,0.0010799136,undirected
466,20,0.043196544,undirected
466,21,0.022678186,undirected
467,0,0.028108108,undirected
467,3,0.069189189,undirected
467,4,0.0054054054,undirected
467,5,0.068108108,undirected
467,7,0.011891892,undirected
467,8,0.10054054,undirected
467,9,0.0010810811,undirected
467,11,0.034594595,undirected
467,13,0.022702703,undirected
467,15,0.033513514,undirected
467,20,0.011891892,undirected
467,21,0.029189189,undirected
468,1,0.0021978022,undirected
468,3,0.10549451,undirected
468,4,0.0010989011,undirected
468,5,0.051648352,undirected
468,6,0.0021978022,undirected
468,7,0.032967033,undirected
468,8,0.11208791,undirected
468,9,0.0087912088,undirected
468,11,0.0010989011,undirected
468,13,0.0087912088,undirected
468,15,0.020879121,undirected
468,20,0.020879121,undirected
468,21,0.047252747,undirected
468,23,0.0010989011,undirected
469,0,0.016465423,undirected
469,3,0.092206367,undirected
469,4,0.0043907794,undirected
469,5,0.10098793,undirected
469,8,0.11525796,undirected
469,11,0.0021953897,undirected
469,13,0.0010976948,undirected
469,15,0.010976948,undirected
469,18,0.027442371,undirected
469,19,0.0010976948,undirected
469,20,0.023051592,undirected
469,21,0.025246981,undirected
470,0,0.0010964912,undirected
470,3,0.087719298,undirected
470,4,0.0010964912,undirected
470,5,0.033991228,undirected
470,7,0.018640351,undirected
470,8,0.16337719,undirected
470,9,0.0065789474,undirected
470,11,0.030701754,undirected
470,13,0.014254386,undirected
470,15,0.0098684211,undirected
470,16,0.013157895,undirected
470,20,0.023026316,undirected
470,21,0.042763158,undirected
470,23,0.0021929825,undirected
471,0,0.00110011,undirected
471,2,0.01430143,undirected
471,3,0.071507151,undirected
471,4,0.01430143,undirected
471,5,0.086908691,undirected
471,6,0.00220022,undirected
471,7,0.02530253,undirected
471,8,0.11661166,undirected
471,11,0.00440044,undirected
471,12,0.00110011,undirected
471,15,0.0066006601,undirected
